PC1,PC2,KMeans_Cluster,Hierarchical_Cluster,KMeans_Playlist,Hierarchical_Playlist
0.5466577120416772,0.4905402825396996,1,3,High Energy and Positive,High Energy and Positive
0.6561109582501408,1.5389189801686673,1,3,High Energy and Positive,High Energy and Positive
1.0893537017886787,1.9147533602763558,1,3,High Energy and Positive,High Energy and Positive
0.4652396365141602,1.5282792068500757,1,3,High Energy and Positive,High Energy and Positive
1.0198222321605817,1.8668321011950435,1,3,High Energy and Positive,High Energy and Positive
1.1769528044985602,1.8025966765607055,1,3,High Energy and Positive,High Energy and Positive
-1.3041394703970228,1.5883992509549907,4,3,Moderate Energy and Positive,High Energy and Positive
1.0470963456830888,1.5582916140739465,2,4,High Energy and Mellow,High Energy and Mellow
1.4130653922734315,0.7635751830086694,1,3,High Energy and Positive,High Energy and Positive
-0.8006971376681254,1.1909221519029387,4,3,Moderate Energy and Positive,High Energy and Positive
0.13378002779836137,0.6020737669525262,1,3,High Energy and Positive,High Energy and Positive
0.7556818885496717,0.8763117498789497,1,3,High Energy and Positive,High Energy and Positive
1.7105029337157218,-0.3297065281752812,2,4,High Energy and Mellow,High Energy and Mellow
1.792832596118554,1.3805639727056562,1,3,High Energy and Positive,High Energy and Positive
-0.6964263107525225,0.4031505344383207,4,3,Moderate Energy and Positive,High Energy and Positive
1.585022458462012,-0.457441447717766,1,3,High Energy and Positive,High Energy and Positive
0.3936684964121444,1.008084949920677,1,3,High Energy and Positive,High Energy and Positive
0.6423987361755574,0.3984128395757458,1,3,High Energy and Positive,High Energy and Positive
0.23186462896880916,0.508030001261457,2,3,High Energy and Mellow,High Energy and Positive
1.4289524359223331,0.08442742944295759,1,3,High Energy and Positive,High Energy and Positive
1.3085429056225983,0.11113325066013606,1,3,High Energy and Positive,High Energy and Positive
1.6937716338924773,1.5530315528759884,1,3,High Energy and Positive,High Energy and Positive
0.4805424025550191,1.275321529443795,4,3,Moderate Energy and Positive,High Energy and Positive
1.3844858595337446,0.5099545729805677,1,3,High Energy and Positive,High Energy and Positive
1.4217472662503414,0.21610392851997653,1,3,High Energy and Positive,High Energy and Positive
0.04752711454769967,1.3336032132001918,4,3,Moderate Energy and Positive,High Energy and Positive
-0.1574702962483526,1.3099851958301885,4,3,Moderate Energy and Positive,High Energy and Positive
-0.3898223328550935,-0.22520680046456695,2,3,High Energy and Mellow,High Energy and Positive
1.9785521722317032,0.9589244620921862,1,3,High Energy and Positive,High Energy and Positive
-0.028236034271522378,0.06766922046748691,4,3,Moderate Energy and Positive,High Energy and Positive
0.3578293832492438,1.2066285534439385,4,3,Moderate Energy and Positive,High Energy and Positive
1.6423069654150875,-0.5941932109023377,1,3,High Energy and Positive,High Energy and Positive
1.9253397000865446,1.2594811138338202,1,3,High Energy and Positive,High Energy and Positive
0.7453565933040838,1.3523486248818783,1,3,High Energy and Positive,High Energy and Positive
-0.18814251376499183,1.405156658234003,4,3,Moderate Energy and Positive,High Energy and Positive
-0.046556750530888445,0.31403977370065567,4,3,Moderate Energy and Positive,High Energy and Positive
1.6007992015813348,-0.22189674443285587,2,3,High Energy and Mellow,High Energy and Positive
0.22649812291285176,1.2442000166471454,4,3,Moderate Energy and Positive,High Energy and Positive
0.7770476263587903,1.7120743500567839,1,3,High Energy and Positive,High Energy and Positive
0.4740626438457297,0.3376904573048228,1,3,High Energy and Positive,High Energy and Positive
0.7384150457862323,1.7357235359107628,2,4,High Energy and Mellow,High Energy and Mellow
1.622103547649099,0.5667154949537125,1,3,High Energy and Positive,High Energy and Positive
0.9213732659993916,0.9722324555053203,1,3,High Energy and Positive,High Energy and Positive
2.151701357031134,0.9253928243550623,1,5,High Energy and Positive,Very High Energy and Positive
1.5948896296083546,1.5488584984199751,1,3,High Energy and Positive,High Energy and Positive
0.15249838645034075,-0.27421765116080593,1,3,High Energy and Positive,High Energy and Positive
1.4333027974574604,0.4846263635115784,2,3,High Energy and Mellow,High Energy and Positive
0.9158191637058606,1.715468941366077,1,3,High Energy and Positive,High Energy and Positive
0.7132871072055722,1.0367856058465266,1,3,High Energy and Positive,High Energy and Positive
0.044775276258599186,0.41210532163071023,4,3,Moderate Energy and Positive,High Energy and Positive
-0.17320343586802017,1.0274523330497176,4,3,Moderate Energy and Positive,High Energy and Positive
1.4659858960798986,1.5372634182359999,1,3,High Energy and Positive,High Energy and Positive
1.0437740843922885,1.2429402277455324,1,3,High Energy and Positive,High Energy and Positive
2.0155698733101057,1.2336430153011766,1,3,High Energy and Positive,High Energy and Positive
1.574842947854354,1.0635838311955328,1,3,High Energy and Positive,High Energy and Positive
1.5139595377672714,0.6182114037636725,1,3,High Energy and Positive,High Energy and Positive
1.490406985913867,1.4482398363563715,2,3,High Energy and Mellow,High Energy and Positive
0.8368203972037459,1.0105357875289134,1,3,High Energy and Positive,High Energy and Positive
-0.18167462835614462,-0.22226609807416348,2,3,High Energy and Mellow,High Energy and Positive
0.8788878404362612,0.10474814799807332,1,3,High Energy and Positive,High Energy and Positive
-0.48057553779000634,0.5671930817844623,4,3,Moderate Energy and Positive,High Energy and Positive
2.0768658000916624,1.645722022113577,1,3,High Energy and Positive,High Energy and Positive
0.8152115945766322,0.6232599226719827,1,3,High Energy and Positive,High Energy and Positive
0.04917026800742245,1.4156821344296457,4,3,Moderate Energy and Positive,High Energy and Positive
0.833426405931787,0.44399364896515897,1,3,High Energy and Positive,High Energy and Positive
0.9933545300110305,0.4818971598749239,1,3,High Energy and Positive,High Energy and Positive
-1.3373425294624757,0.8431924169605445,4,3,Moderate Energy and Positive,High Energy and Positive
-0.7599034678314783,-0.5688773218757451,2,4,High Energy and Mellow,High Energy and Mellow
1.2916500554270423,1.635186794580649,1,3,High Energy and Positive,High Energy and Positive
1.6152481044902642,-0.13992455592593112,1,3,High Energy and Positive,High Energy and Positive
-1.4373455154993349,-0.4918215654652285,4,3,Moderate Energy and Positive,High Energy and Positive
0.27555634477811014,0.7007905856987221,4,3,Moderate Energy and Positive,High Energy and Positive
1.7395883517438209,0.8758853974597914,1,3,High Energy and Positive,High Energy and Positive
1.0873979485077503,1.1830606668697923,1,3,High Energy and Positive,High Energy and Positive
1.6305786155531576,0.9942360392001809,1,3,High Energy and Positive,High Energy and Positive
-1.9875678940510975,0.6852013434868082,4,3,Moderate Energy and Positive,High Energy and Positive
1.1249644807366446,-0.6411234777227856,1,3,High Energy and Positive,High Energy and Positive
-0.12993063339902108,1.2183716576902737,4,3,Moderate Energy and Positive,High Energy and Positive
2.245379318081061,1.0545735329510462,1,3,High Energy and Positive,High Energy and Positive
0.9609950377853931,1.8447021839323727,1,3,High Energy and Positive,High Energy and Positive
-1.9394561411978715,1.1867848900698157,4,3,Moderate Energy and Positive,High Energy and Positive
0.22914444272160306,0.8434481802179089,1,3,High Energy and Positive,High Energy and Positive
0.44857822246609036,0.1197223690671674,1,2,High Energy and Positive,Moderate Energy and Mellow
1.8718490043163412,1.3170641431740946,1,3,High Energy and Positive,High Energy and Positive
0.010100479582184976,1.6523799079794512,4,3,Moderate Energy and Positive,High Energy and Positive
1.666449089604907,1.4815973096843773,1,3,High Energy and Positive,High Energy and Positive
-0.11273088152600502,0.9810335272733404,4,3,Moderate Energy and Positive,High Energy and Positive
-0.2277182543841704,0.5415642680490519,4,3,Moderate Energy and Positive,High Energy and Positive
0.05800243145184626,1.4815013270262292,4,3,Moderate Energy and Positive,High Energy and Positive
1.7871895452033746,0.5546056461292481,1,3,High Energy and Positive,High Energy and Positive
-2.4289393577359233,0.9553355037775194,4,1,Moderate Energy and Positive,Low Energy Tracks
-0.7042691475309768,0.6552093189528613,4,3,Moderate Energy and Positive,High Energy and Positive
1.027129085678649,1.3776493978101996,1,3,High Energy and Positive,High Energy and Positive
0.15513826330792607,0.7253966615975136,1,3,High Energy and Positive,High Energy and Positive
-1.1930651308362952,0.833511032508286,4,3,Moderate Energy and Positive,High Energy and Positive
0.7036984916701569,-0.008039264026366814,2,3,High Energy and Mellow,High Energy and Positive
1.2804514091112054,1.1861144103733652,1,3,High Energy and Positive,High Energy and Positive
-0.46728402953608605,-0.11381244637540211,4,3,Moderate Energy and Positive,High Energy and Positive
1.2449715462969975,-0.21538795496455626,2,3,High Energy and Mellow,High Energy and Positive
1.2935100375718291,1.1647431165767317,1,3,High Energy and Positive,High Energy and Positive
2.0429470688299354,0.057891582151651716,1,3,High Energy and Positive,High Energy and Positive
0.523107679531367,-0.46586778566900006,1,2,High Energy and Positive,Moderate Energy and Mellow
2.0576565433981333,0.5623659035763863,2,4,High Energy and Mellow,High Energy and Mellow
2.3284127610472645,0.07529367373570818,1,3,High Energy and Positive,High Energy and Positive
-0.037616845103569635,0.04478947437192448,4,3,Moderate Energy and Positive,High Energy and Positive
1.1489224684238324,0.9614196880982954,1,3,High Energy and Positive,High Energy and Positive
1.482228045584524,0.6759041755830795,1,3,High Energy and Positive,High Energy and Positive
0.4450184745254394,0.9287485009175107,1,3,High Energy and Positive,High Energy and Positive
1.4536650150762562,0.6733858902551961,2,3,High Energy and Mellow,High Energy and Positive
1.2404315680420834,0.9789611198392704,1,3,High Energy and Positive,High Energy and Positive
1.6719197754660138,-0.25024205987123505,2,3,High Energy and Mellow,High Energy and Positive
1.245823958868243,0.48520003265206485,1,3,High Energy and Positive,High Energy and Positive
0.41226909191162847,1.6742274731470286,1,3,High Energy and Positive,High Energy and Positive
-0.4200373398310299,0.5170049392395436,4,3,Moderate Energy and Positive,High Energy and Positive
-0.8417216821603715,2.026258316477379,4,3,Moderate Energy and Positive,High Energy and Positive
1.3209934778630519,0.8811285673679623,1,3,High Energy and Positive,High Energy and Positive
0.927909043141693,1.3256248428904351,1,3,High Energy and Positive,High Energy and Positive
-0.5494391516475057,-0.23424664315619492,4,3,Moderate Energy and Positive,High Energy and Positive
0.14811590820045975,1.5501375979164165,4,3,Moderate Energy and Positive,High Energy and Positive
0.05661300316341801,-0.720666372104553,3,3,Low Energy and Mellow,High Energy and Positive
0.07295862504849379,0.3294124226919279,4,3,Moderate Energy and Positive,High Energy and Positive
1.773270074117154,0.7392068487258427,1,3,High Energy and Positive,High Energy and Positive
1.8997373092542473,-0.0915069926157044,2,3,High Energy and Mellow,High Energy and Positive
1.5819843315108122,0.06568007961089058,1,3,High Energy and Positive,High Energy and Positive
0.22510835234805524,0.03899361419050347,1,3,High Energy and Positive,High Energy and Positive
1.9594031194319612,0.5309853784621852,1,3,High Energy and Positive,High Energy and Positive
-0.31751601413743213,0.17726937711507004,4,3,Moderate Energy and Positive,High Energy and Positive
0.19537566339722617,0.5777688737650324,1,3,High Energy and Positive,High Energy and Positive
1.271680730513857,1.164546842672658,1,3,High Energy and Positive,High Energy and Positive
1.0880403315347114,1.492990263567476,1,3,High Energy and Positive,High Energy and Positive
1.01774170542374,-1.3254921279648835,3,2,Low Energy and Mellow,Moderate Energy and Mellow
-1.0097479985845346,0.532099312717617,4,3,Moderate Energy and Positive,High Energy and Positive
0.6528887166551799,-0.24318763582970504,1,3,High Energy and Positive,High Energy and Positive
-0.028854835573193738,1.5507585086093896,4,3,Moderate Energy and Positive,High Energy and Positive
0.9824102195899165,0.3701622983896603,1,3,High Energy and Positive,High Energy and Positive
1.096455329105271,1.5780354406067778,1,3,High Energy and Positive,High Energy and Positive
0.9439163345555215,0.6156025269486052,1,5,High Energy and Positive,Very High Energy and Positive
0.3783364600441879,1.4110200805391595,1,3,High Energy and Positive,High Energy and Positive
-1.1122074991957331,0.3531121960325381,4,3,Moderate Energy and Positive,High Energy and Positive
-1.0741153047107255,0.42723367419425246,4,3,Moderate Energy and Positive,High Energy and Positive
-1.4245560364405003,0.7310751037598919,4,3,Moderate Energy and Positive,High Energy and Positive
1.2486603157524647,0.718720322142983,1,3,High Energy and Positive,High Energy and Positive
1.106605267161935,0.6411073518487849,1,3,High Energy and Positive,High Energy and Positive
1.2669982354974754,0.42189745702926346,1,3,High Energy and Positive,High Energy and Positive
0.9239714904587898,0.11054077243071102,1,3,High Energy and Positive,High Energy and Positive
2.7270499071233605,-0.6224118895520178,2,5,High Energy and Mellow,Very High Energy and Positive
1.1539632519025607,1.7024218019990476,1,3,High Energy and Positive,High Energy and Positive
0.8480647726221233,0.4516733431781594,1,2,High Energy and Positive,Moderate Energy and Mellow
0.04130931914997855,-0.15942654868107772,1,3,High Energy and Positive,High Energy and Positive
-1.5569784005686518,0.7000767750562416,4,3,Moderate Energy and Positive,High Energy and Positive
-0.3284175504461451,0.8794709109143947,4,3,Moderate Energy and Positive,High Energy and Positive
0.23140423697269588,0.8438907193990621,1,3,High Energy and Positive,High Energy and Positive
0.8374874069563927,1.443249826516482,1,3,High Energy and Positive,High Energy and Positive
-0.12237980124246367,0.2647350389259042,1,3,High Energy and Positive,High Energy and Positive
0.5165151971538664,0.9355557257299423,1,5,High Energy and Positive,Very High Energy and Positive
-1.6957347095530146,1.4175962575158334,4,3,Moderate Energy and Positive,High Energy and Positive
0.9261109900776824,0.0860026097830741,2,3,High Energy and Mellow,High Energy and Positive
-1.8831198261464346,1.1985376256844276,4,1,Moderate Energy and Positive,Low Energy Tracks
0.018859350835404347,-0.2410423883485692,4,3,Moderate Energy and Positive,High Energy and Positive
1.2456451112946016,0.7573963721827723,1,5,High Energy and Positive,Very High Energy and Positive
1.7937919430808897,0.7516738372153342,1,3,High Energy and Positive,High Energy and Positive
-0.6545950604720313,0.38922853480018754,4,3,Moderate Energy and Positive,High Energy and Positive
1.3272113057561037,-0.13829060733354034,1,3,High Energy and Positive,High Energy and Positive
1.5215313745875938,2.2424090536655283,1,3,High Energy and Positive,High Energy and Positive
1.520913637344617,1.0966547564763451,1,3,High Energy and Positive,High Energy and Positive
1.5331873112745118,1.028986791868342,2,3,High Energy and Mellow,High Energy and Positive
1.6657923394980712,0.9783437114905301,1,3,High Energy and Positive,High Energy and Positive
1.087972911560239,0.6026286223832317,1,5,High Energy and Positive,Very High Energy and Positive
-0.5722909999184839,1.7293540212005796,4,3,Moderate Energy and Positive,High Energy and Positive
0.29209902719831915,0.48329323636955257,1,3,High Energy and Positive,High Energy and Positive
1.6842421368171596,1.1700972175972946,1,3,High Energy and Positive,High Energy and Positive
2.0586880255847873,0.13086234963957807,2,4,High Energy and Mellow,High Energy and Mellow
2.0018949158267008,1.0969814573022034,1,3,High Energy and Positive,High Energy and Positive
1.1326464324092014,0.689002710105575,1,3,High Energy and Positive,High Energy and Positive
1.740155468031303,-0.27349116470122825,1,3,High Energy and Positive,High Energy and Positive
0.7320805761883852,0.22001468621938206,1,3,High Energy and Positive,High Energy and Positive
1.1183170321290479,0.2828321328286972,1,3,High Energy and Positive,High Energy and Positive
1.005840981373649,0.5886914733596591,1,3,High Energy and Positive,High Energy and Positive
1.9460341929885232,0.9843752415512332,1,3,High Energy and Positive,High Energy and Positive
1.2079240636977593,0.8043793103126278,1,3,High Energy and Positive,High Energy and Positive
1.5643490352434268,1.355256420283225,1,3,High Energy and Positive,High Energy and Positive
2.174748524326853,0.45078665323536093,1,5,High Energy and Positive,Very High Energy and Positive
1.6408708397428884,0.7498746701262081,1,3,High Energy and Positive,High Energy and Positive
0.3204637958700091,0.9647683113181308,1,3,High Energy and Positive,High Energy and Positive
1.7703639881670723,1.104582669842082,1,3,High Energy and Positive,High Energy and Positive
1.045243561753261,1.1234079723606252,1,3,High Energy and Positive,High Energy and Positive
1.8510594503477598,1.2358584785603568,1,3,High Energy and Positive,High Energy and Positive
1.272417679681087,0.9821208010517238,1,3,High Energy and Positive,High Energy and Positive
1.934099197065996,1.0506884128449725,1,3,High Energy and Positive,High Energy and Positive
1.871384170234375,0.32584282836151857,2,4,High Energy and Mellow,High Energy and Mellow
2.4359761251808587,0.8027440978246622,1,5,High Energy and Positive,Very High Energy and Positive
1.4416117017437602,0.727825537919615,1,3,High Energy and Positive,High Energy and Positive
1.3682421253864343,0.8360268567705466,1,3,High Energy and Positive,High Energy and Positive
1.6102030977492274,0.20314571922121677,1,5,High Energy and Positive,Very High Energy and Positive
1.8385372361310386,0.697365828289474,1,3,High Energy and Positive,High Energy and Positive
1.398924105572907,0.2433855235120368,2,3,High Energy and Mellow,High Energy and Positive
1.7085641725910452,0.6105571590185157,1,3,High Energy and Positive,High Energy and Positive
1.429209632767064,0.43381576599568866,2,3,High Energy and Mellow,High Energy and Positive
0.9599912665490241,0.16664804275476658,1,3,High Energy and Positive,High Energy and Positive
1.455771701785443,-0.26657706032372325,1,3,High Energy and Positive,High Energy and Positive
1.56866285849311,1.5168316178799333,1,3,High Energy and Positive,High Energy and Positive
0.6425745421592579,0.262161868538398,1,3,High Energy and Positive,High Energy and Positive
1.827134293578637,-0.3067229037148639,2,3,High Energy and Mellow,High Energy and Positive
3.185282691778374,-1.607168032601194,2,5,High Energy and Mellow,Very High Energy and Positive
1.4933733682036856,1.4022794140096067,1,3,High Energy and Positive,High Energy and Positive
1.7136366320521823,0.6645531783361636,1,3,High Energy and Positive,High Energy and Positive
1.6120007523167426,1.4652217298914847,1,3,High Energy and Positive,High Energy and Positive
1.8119400834361568,2.1225113077044493,1,3,High Energy and Positive,High Energy and Positive
1.1247371618092181,0.8047067861540989,1,3,High Energy and Positive,High Energy and Positive
1.7004594091065677,1.472249417365653,1,3,High Energy and Positive,High Energy and Positive
1.617008219064266,1.0738410578631634,1,3,High Energy and Positive,High Energy and Positive
1.0849546576576026,0.30308443065307017,2,3,High Energy and Mellow,High Energy and Positive
1.5867406831186481,0.8820620133102426,1,3,High Energy and Positive,High Energy and Positive
1.434910001249875,0.40252827966309995,1,3,High Energy and Positive,High Energy and Positive
1.6927273204963171,0.8182321599289386,1,3,High Energy and Positive,High Energy and Positive
0.33269605911218025,0.5728111257337929,1,3,High Energy and Positive,High Energy and Positive
0.7559215530823484,0.13092454472100654,1,3,High Energy and Positive,High Energy and Positive
2.029658778489886,0.34799014709620485,1,3,High Energy and Positive,High Energy and Positive
0.2898119560880117,1.3894500622301116,1,3,High Energy and Positive,High Energy and Positive
1.5324072932455153,0.6974509793021578,1,5,High Energy and Positive,Very High Energy and Positive
1.446887587741713,-1.4539254828795452,3,5,Low Energy and Mellow,Very High Energy and Positive
-0.11991553191475918,0.9794949510913816,4,3,Moderate Energy and Positive,High Energy and Positive
2.0697059643667384,1.085944705130585,1,3,High Energy and Positive,High Energy and Positive
1.5886581509678628,-0.5876771796625945,2,3,High Energy and Mellow,High Energy and Positive
0.9440792849005831,0.39987619538931707,1,3,High Energy and Positive,High Energy and Positive
0.7505412927443341,1.2248082016297546,1,3,High Energy and Positive,High Energy and Positive
2.049643177810142,0.8100483721084335,1,5,High Energy and Positive,Very High Energy and Positive
1.826681079168873,0.32156344270212783,1,3,High Energy and Positive,High Energy and Positive
3.070671228594979,-2.0705477063576323,2,5,High Energy and Mellow,Very High Energy and Positive
1.0942851696303988,-1.196168357700966,3,3,Low Energy and Mellow,High Energy and Positive
2.0526347623709196,0.8958189429735274,1,3,High Energy and Positive,High Energy and Positive
1.245260292090771,0.142825097846889,1,3,High Energy and Positive,High Energy and Positive
1.4646883157426733,1.1888277233481017,1,3,High Energy and Positive,High Energy and Positive
2.0269806293926487,-1.4159659983628614,1,5,High Energy and Positive,Very High Energy and Positive
2.2465409131026295,1.3015643203746141,1,3,High Energy and Positive,High Energy and Positive
0.2732145500707568,0.2315468565474403,1,3,High Energy and Positive,High Energy and Positive
2.047780775924718,0.7169148305403705,1,3,High Energy and Positive,High Energy and Positive
1.1432746349132634,0.35399298805078155,1,3,High Energy and Positive,High Energy and Positive
1.7441829402709994,1.0767233468840058,1,3,High Energy and Positive,High Energy and Positive
1.4439005541613434,0.8977298725843657,1,3,High Energy and Positive,High Energy and Positive
2.144420626687857,1.7708348282365365,1,3,High Energy and Positive,High Energy and Positive
0.9938956917457187,0.09450366556111621,1,5,High Energy and Positive,Very High Energy and Positive
1.9159398917599215,1.0829554644745463,1,5,High Energy and Positive,Very High Energy and Positive
1.4053890299479659,1.0631031056274285,1,3,High Energy and Positive,High Energy and Positive
1.3092826943122913,1.6674128785728393,1,3,High Energy and Positive,High Energy and Positive
1.7323195594979743,1.8672269469934295,1,3,High Energy and Positive,High Energy and Positive
1.8893628173842774,1.121695645529272,1,3,High Energy and Positive,High Energy and Positive
1.8367132810294402,-0.21597834627739507,1,5,High Energy and Positive,Very High Energy and Positive
1.3523682033922975,0.21954220286774415,1,3,High Energy and Positive,High Energy and Positive
0.42845401289339163,0.1660210832275343,1,3,High Energy and Positive,High Energy and Positive
0.5776940591660342,0.4393484675331146,1,3,High Energy and Positive,High Energy and Positive
1.058500680584959,0.5736957615522955,1,3,High Energy and Positive,High Energy and Positive
1.2307655794616943,-0.9654279586526965,1,3,High Energy and Positive,High Energy and Positive
2.0821159000354514,0.003632543795653218,2,4,High Energy and Mellow,High Energy and Mellow
1.8524928229586177,1.7688038910414883,1,3,High Energy and Positive,High Energy and Positive
0.5823946758092173,0.00428971023462686,1,3,High Energy and Positive,High Energy and Positive
1.6612971229929894,-1.5121196242578412,3,3,Low Energy and Mellow,High Energy and Positive
1.62558518262394,1.6790549702795563,1,3,High Energy and Positive,High Energy and Positive
0.5269202751979308,0.501168801341195,1,3,High Energy and Positive,High Energy and Positive
1.6724860375417505,0.4354628541187366,1,3,High Energy and Positive,High Energy and Positive
0.6570680475146045,2.165255311221183,1,3,High Energy and Positive,High Energy and Positive
0.49478935078362957,0.7214466258697033,1,3,High Energy and Positive,High Energy and Positive
1.3639257275083823,1.8532948673626437,1,3,High Energy and Positive,High Energy and Positive
0.7093571854028295,0.808197903455708,1,3,High Energy and Positive,High Energy and Positive
0.21723307961195965,0.29605126596251446,1,3,High Energy and Positive,High Energy and Positive
0.44623873664746816,0.15047523301469307,1,3,High Energy and Positive,High Energy and Positive
1.285158539202147,0.4649080077230802,1,3,High Energy and Positive,High Energy and Positive
1.5056867023619707,0.24206954859692992,1,3,High Energy and Positive,High Energy and Positive
1.9089436946565688,0.6373090626360156,1,3,High Energy and Positive,High Energy and Positive
1.6320682858213975,1.419860604896083,1,3,High Energy and Positive,High Energy and Positive
1.0041843593605941,-0.7287519117788941,1,3,High Energy and Positive,High Energy and Positive
1.0056550134662057,-0.06725488228312568,1,3,High Energy and Positive,High Energy and Positive
0.25455579790967625,-0.03562955415153,1,3,High Energy and Positive,High Energy and Positive
1.4203982119961787,0.8905042541939857,1,3,High Energy and Positive,High Energy and Positive
2.041926342543851,0.813029994998531,1,5,High Energy and Positive,Very High Energy and Positive
0.8075211525214396,-0.2215917981925498,1,5,High Energy and Positive,Very High Energy and Positive
2.821402862768398,-0.724239301594143,2,4,High Energy and Mellow,High Energy and Mellow
1.7054499163047196,2.1334799656946366,1,3,High Energy and Positive,High Energy and Positive
0.9342899128135504,0.31704648244639816,1,3,High Energy and Positive,High Energy and Positive
1.9464093535897982,1.8386480885757914,1,3,High Energy and Positive,High Energy and Positive
2.131733116203894,1.0795418853916494,1,3,High Energy and Positive,High Energy and Positive
1.8396200369001867,0.5791160102120471,1,3,High Energy and Positive,High Energy and Positive
1.0444841923697115,0.7603444033585653,1,3,High Energy and Positive,High Energy and Positive
1.2619946235744304,0.9769807732604494,1,3,High Energy and Positive,High Energy and Positive
1.5758813266304632,1.310790194826724,1,5,High Energy and Positive,Very High Energy and Positive
1.2226055746238997,0.9793307077611998,1,3,High Energy and Positive,High Energy and Positive
1.7676166071697912,-0.6397367804525489,1,5,High Energy and Positive,Very High Energy and Positive
2.4317192581231306,1.2005117404600942,1,3,High Energy and Positive,High Energy and Positive
1.979103284549802,-1.0100207449832916,2,5,High Energy and Mellow,Very High Energy and Positive
1.0047782454929084,0.9408541082114987,1,3,High Energy and Positive,High Energy and Positive
1.8553079523956222,-0.3984957352230546,1,3,High Energy and Positive,High Energy and Positive
1.9021805393798827,0.552943496654079,2,3,High Energy and Mellow,High Energy and Positive
2.3310278422670736,0.21833062535011988,1,5,High Energy and Positive,Very High Energy and Positive
1.1548550899129228,0.21576426007509095,1,3,High Energy and Positive,High Energy and Positive
1.0750061415672316,0.10370321400528168,1,3,High Energy and Positive,High Energy and Positive
0.46936737620513747,1.0192010138589034,1,3,High Energy and Positive,High Energy and Positive
0.4808736525056332,1.3393897726914752,1,3,High Energy and Positive,High Energy and Positive
-0.1819138112037409,1.0915143513033756,4,3,Moderate Energy and Positive,High Energy and Positive
0.38018800551908216,0.9533193520560193,1,5,High Energy and Positive,Very High Energy and Positive
1.415646291507099,0.5770134152289154,1,3,High Energy and Positive,High Energy and Positive
0.9807615881671817,1.0947500226325768,1,3,High Energy and Positive,High Energy and Positive
1.5037526196787991,-0.26636806808132324,1,3,High Energy and Positive,High Energy and Positive
0.6177696480999895,-0.6592087652161912,1,2,High Energy and Positive,Moderate Energy and Mellow
1.773529239525313,-0.17206734463777926,1,5,High Energy and Positive,Very High Energy and Positive
0.7605614028961638,1.0802680503765074,1,2,High Energy and Positive,Moderate Energy and Mellow
1.6804675060462668,0.8228097674674383,1,3,High Energy and Positive,High Energy and Positive
2.1955153740303364,-0.6550286131551889,2,5,High Energy and Mellow,Very High Energy and Positive
0.19580199760652178,1.8085175822853763,4,3,Moderate Energy and Positive,High Energy and Positive
1.8389882158556146,0.46940655607794274,2,4,High Energy and Mellow,High Energy and Mellow
1.3363238151263568,-0.4395919968036123,1,3,High Energy and Positive,High Energy and Positive
1.1012744394008411,-0.34919741058874726,1,3,High Energy and Positive,High Energy and Positive
0.46601377631803165,1.73555435294594,1,3,High Energy and Positive,High Energy and Positive
1.1687643742906781,0.2227355403814282,1,3,High Energy and Positive,High Energy and Positive
0.10548921369807486,1.840463515293839,4,3,Moderate Energy and Positive,High Energy and Positive
1.155408434587763,0.339978021087104,1,3,High Energy and Positive,High Energy and Positive
1.1025464635176947,0.25567294584844164,1,3,High Energy and Positive,High Energy and Positive
-1.1508879287954137,1.2668474057395211,4,3,Moderate Energy and Positive,High Energy and Positive
0.41213509041881274,0.07022247179328635,1,3,High Energy and Positive,High Energy and Positive
1.236811773916596,0.2126403828898219,1,3,High Energy and Positive,High Energy and Positive
0.8423521965640665,0.22146722500479457,1,5,High Energy and Positive,Very High Energy and Positive
0.1450277677158645,-0.823192331271348,3,3,Low Energy and Mellow,High Energy and Positive
0.8183532404870655,0.16741644389742474,1,3,High Energy and Positive,High Energy and Positive
0.4329393419775449,0.23980014970552607,1,3,High Energy and Positive,High Energy and Positive
1.8440969153977418,-0.4653485291488694,1,5,High Energy and Positive,Very High Energy and Positive
1.5509695548307254,-1.5063392831793057,3,3,Low Energy and Mellow,High Energy and Positive
1.906692408758074,0.9525445410221094,1,3,High Energy and Positive,High Energy and Positive
0.8662831965828182,0.804032246497782,1,3,High Energy and Positive,High Energy and Positive
0.07497363281071238,0.9830844356714514,4,5,Moderate Energy and Positive,Very High Energy and Positive
1.1244555473878481,0.9753250666338531,1,3,High Energy and Positive,High Energy and Positive
1.6789197027452636,0.940307773469602,1,3,High Energy and Positive,High Energy and Positive
1.5304299526229785,-0.47197703084546927,1,3,High Energy and Positive,High Energy and Positive
1.4204951733851388,0.5735333372995852,1,3,High Energy and Positive,High Energy and Positive
2.0878393961854953,0.8053699470802181,1,3,High Energy and Positive,High Energy and Positive
-0.20626773735600118,-0.8871918658658198,3,3,Low Energy and Mellow,High Energy and Positive
1.7897335412739346,1.9256901678159757,1,3,High Energy and Positive,High Energy and Positive
-0.1736534385837608,0.0038681388506621598,4,3,Moderate Energy and Positive,High Energy and Positive
0.41541564240945134,1.2888740666509702,1,3,High Energy and Positive,High Energy and Positive
1.2711198422173204,0.9533064214907597,1,3,High Energy and Positive,High Energy and Positive
1.593407269944482,1.3973485938914822,1,3,High Energy and Positive,High Energy and Positive
0.8800618178501534,0.9340884817307495,1,3,High Energy and Positive,High Energy and Positive
